# HdfScan(filename: C:\Users\dgpor\OneDrive - Diamond Light Source Ltd\I16\Nexus_Format\example_nexus\794944.nxs, namespace: 7, associations: 13)
# 794944.nxs
# eta,roi2_sum,error
29.710626822876122, 186.0, 13.674794331177344
29.720626822876113, 169.0, 13.038404810405298
29.73062682287612, 194.0, 13.96424004376894
29.740626822876123, 241.0, 15.556349186104045
29.750626822876114, 249.0, 15.811388300841896
29.76062682287612, 286.0, 16.941074346097416
29.770626822876125, 317.0, 17.832554500127006
29.780626822876116, 337.0, 18.384776310850235
29.79062682287612, 393.0, 19.849433241279208
29.800626822876126, 481.0, 21.95449840010015
29.810626822876117, 597.0, 24.454038521274967
29.82062682287612, 707.0, 26.60826939130014
29.830626822876113, 919.0, 30.331501776206203
29.840626822876118, 1137.0, 33.734255586866
29.850626822876123, 1387.0, 37.255872020394314
29.860626822876114, 1630.0, 40.38564101261734
29.87062682287612, 1964.0, 44.328320518603
29.880626822876124, 2672.0, 51.70106381884226
29.890626822876115, 3534.0, 59.455865984778995
29.90062682287612, 5149.0, 71.76350047203663
29.910626822876125, 7769.0, 88.14760348415605
29.920626822876116, 11910.0, 109.13752791776072
29.93062682287612, 16387.0, 128.01562404644207
29.940626822876112, 21632.0, 147.08160999934697
29.950626822876117, 29871.0, 172.8351816037464
29.960626822876122, 40685.0, 201.70770932217738
29.970626822876113, 43638.0, 208.89949736655663
29.98062682287612, 39061.0, 197.6410888454119
29.990626822876123, 34108.0, 184.68622038473796
30.000626822876114, 30097.0, 173.4877517290486
30.01062682287612, 27610.0, 166.16558007000125
30.020626822876125, 26865.0, 163.90851106638726
30.030626822876116, 27282.0, 165.17566406707738
30.04062682287612, 27292.0, 165.20593209688326
30.050626822876126, 28060.0, 167.5141785043881
30.060626822876117, 27508.0, 165.85837331892532
30.07062682287612, 28276.0, 168.15766411317682
30.080626822876113, 31917.0, 178.65609421455514
30.090626822876118, 37917.0, 194.72544774630768
30.100626822876123, 29642.0, 172.17142620074912
30.110626822876114, 22628.0, 150.42938542718306
30.12062682287612, 17883.0, 133.73107342723307
30.130626822876124, 13025.0, 114.13150310059007
30.140626822876115, 9633.0, 98.15294188153507
30.15062682287612, 7480.0, 86.49277426467485
30.160626822876125, 5890.0, 76.75285010994706
30.170626822876116, 4640.0, 68.1248853210044
30.18062682287612, 3794.0, 61.603571325045756
30.190626822876112, 2899.0, 53.85164807134504
30.200626822876117, 2335.0, 48.33218389437829
30.210626822876122, 1794.0, 42.36744032862972
30.220626822876113, 1522.0, 39.02563260217571
30.23062682287612, 1164.0, 34.132096331752024
30.240626822876123, 1002.0, 31.670175244226233
30.250626822876114, 845.0, 29.086079144497972
30.26062682287612, 670.0, 25.903667693977237
30.270626822876125, 638.0, 25.278449319529077
30.280626822876116, 531.0, 23.065125189341593
30.29062682287612, 443.0, 21.071307505705477
30.300626822876126, 352.0, 18.788294228055936
30.310626822876117, 330.0, 18.193405398660254
