# HdfScan(filename: C:\Users\dgpor\OneDrive - Diamond Light Source Ltd\I16\Nexus_Format\example_nexus\794940.nxs, namespace: 7, associations: 13)
# 794940.nxs
# eta,roi2_sum,error
29.710626822876122, 5334.0, 73.04108432930059
29.720626822876113, 5937.0, 77.05841939723393
29.73062682287612, 6931.0, 83.2586331859946
29.740626822876123, 8017.0, 89.54328562209453
29.750626822876114, 9141.0, 95.61380653441218
29.76062682287612, 10363.0, 101.8037327409953
29.770626822876125, 11415.0, 106.84568311354465
29.780626822876116, 13418.0, 115.84040745784694
29.79062682287612, 15223.0, 123.38557452149745
29.800626822876126, 18540.0, 136.1653406708183
29.810626822876117, 22165.0, 148.8825040090339
29.82062682287612, 26962.0, 164.20414123888594
29.830626822876113, 33065.0, 181.84058952830085
29.840626822876118, 40853.0, 202.12372448577133
29.850626822876123, 48842.0, 221.00452484055614
29.860626822876114, 57046.0, 238.84513811254354
29.87062682287612, 72591.0, 269.4290259047826
29.880626822876124, 95347.0, 308.78471464760037
29.890626822876115, 128535.0, 358.5191766140272
29.90062682287612, 180167.0, 424.46201243456403
29.910626822876125, 275409.0, 524.7951981487636
29.920626822876116, 444193.0, 666.4788068648545
29.93062682287612, 688942.0, 830.0259032102553
29.940626822876112, 1049485.0, 1024.444239575781
29.950626822876117, 1797724.0, 1340.7926759943164
29.960626822876122, 3092886.0, 1758.6605698656008
29.970626822876113, 3493284.0, 1869.0331725253031
29.98062682287612, 2872553.0, 1694.8610562521046
29.990626822876123, 2388161.0, 1545.3679173581934
30.000626822876114, 1859281.0, 1363.554912718956
30.01062682287612, 1555770.0, 1247.3054958589737
30.020626822876125, 1393675.0, 1180.540554153054
30.030626822876116, 1246968.0, 1116.6776616374127
30.04062682287612, 1189346.0, 1090.571868333307
30.050626822876126, 1234966.0, 1111.2906910435272
30.060626822876117, 1303596.0, 1141.7517243253894
30.07062682287612, 1477684.0, 1215.6006745638142
30.080626822876113, 1894619.0, 1376.4519606582717
30.090626822876118, 2428831.0, 1558.4710456084836
30.100626822876123, 1866195.0, 1366.0878449060294
30.110626822876114, 1391412.0, 1179.5817055210716
30.12062682287612, 1034305.0, 1017.0083578810943
30.130626822876124, 727987.0, 853.2221281706189
30.140626822876115, 521624.0, 722.2361109775667
30.15062682287612, 388618.0, 623.3931343863196
30.160626822876125, 281896.0, 530.9397329264406
30.170626822876116, 208264.0, 456.36060303229505
30.18062682287612, 157366.0, 396.695097020369
30.190626822876112, 122580.0, 350.11569516375584
30.200626822876117, 97205.0, 311.77876771839357
30.210626822876122, 78473.0, 280.1321116901809
30.220626822876113, 63572.0, 252.13686759377336
30.23062682287612, 50956.0, 225.73657213663896
30.240626822876123, 41808.0, 204.47249203743763
30.250626822876114, 35209.0, 187.6432785899884
30.26062682287612, 29737.0, 172.44709333589824
30.270626822876125, 24253.0, 155.73695772038184
30.280626822876116, 20359.0, 142.68847185389575
30.29062682287612, 17501.0, 132.29512462672236
30.300626822876126, 14547.0, 120.61509026651682
30.310626822876117, 12424.0, 111.46748404803976
