# HdfScan(filename: C:\Users\dgpor\OneDrive - Diamond Light Source Ltd\I16\Nexus_Format\example_nexus\794945.nxs, namespace: 7, associations: 13)
# 794945.nxs
# eta,roi2_sum,error
29.710626822876122, 124.0, 11.180339887498949
29.720626822876113, 137.0, 11.74734012447073
29.73062682287612, 119.0, 10.954451150103322
29.740626822876123, 141.0, 11.916375287812984
29.750626822876114, 153.0, 12.409673645990857
29.76062682287612, 177.0, 13.341664064126334
29.770626822876125, 159.0, 12.649110640673518
29.780626822876116, 225.0, 15.033296378372908
29.79062682287612, 227.0, 15.0996688705415
29.800626822876126, 261.0, 16.186414056238647
29.810626822876117, 305.0, 17.4928556845359
29.82062682287612, 405.0, 20.149441679609886
29.830626822876113, 504.0, 22.47220505424423
29.840626822876118, 681.0, 26.115129714401192
29.850626822876123, 787.0, 28.071337695236398
29.860626822876114, 958.0, 30.967725134404045
29.87062682287612, 1139.0, 33.76388603226827
29.880626822876124, 1474.0, 38.40572873934304
29.890626822876115, 1948.0, 44.14748010928823
29.90062682287612, 2708.0, 52.04805471869242
29.910626822876125, 3990.0, 63.17436188834834
29.920626822876116, 5694.0, 75.46522377890362
29.93062682287612, 7336.0, 85.65628990331066
29.940626822876112, 9551.0, 97.73433378296492
29.950626822876117, 14018.0, 118.40185809352825
29.960626822876122, 21887.0, 147.94593607125543
29.970626822876113, 26009.0, 161.27616066858735
29.98062682287612, 26145.0, 161.69724796668618
29.990626822876123, 24940.0, 157.9271984174987
30.000626822876114, 21600.0, 146.972786596703
30.01062682287612, 19385.0, 139.2336166304675
30.020626822876125, 18546.0, 136.18737092696958
30.030626822876116, 17000.0, 130.3878828726044
30.04062682287612, 16761.0, 129.46814279968643
30.050626822876126, 14825.0, 121.76206305742359
30.060626822876117, 13526.0, 116.30563184988077
30.07062682287612, 13600.0, 116.62332528272378
30.080626822876113, 15774.0, 125.5985668708047
30.090626822876118, 18406.0, 135.67239955127204
30.100626822876123, 16373.0, 127.96093153771584
30.110626822876114, 14378.0, 119.91246807567593
30.12062682287612, 11561.0, 107.52674086012279
30.130626822876124, 9252.0, 96.19251530134764
30.140626822876115, 7408.0, 86.07554821202127
30.15062682287612, 5755.0, 75.86830695356264
30.160626822876125, 4775.0, 69.10861017268398
30.170626822876116, 3902.0, 62.473994589749104
30.18062682287612, 3198.0, 56.55970296951709
30.190626822876112, 2498.0, 49.98999899979995
30.200626822876117, 1904.0, 43.64630568559039
30.210626822876122, 1520.0, 39.0
30.220626822876113, 1209.0, 34.785054261852174
30.23062682287612, 958.0, 30.967725134404045
30.240626822876123, 857.0, 29.29163703175362
30.250626822876114, 739.0, 27.202941017470888
30.26062682287612, 559.0, 23.664319132398465
30.270626822876125, 484.0, 22.02271554554524
30.280626822876116, 408.0, 20.223748416156685
30.29062682287612, 371.0, 19.28730152198591
30.300626822876126, 359.0, 18.973665961010276
30.310626822876117, 318.0, 17.86057109949175
