# DatScan(filename: C:\Users\dgpor\Dropbox\Python\ExamplePeaks\394691.dat, namespace: 192, associations: 12)
# 394691.dat
# eta,roi6_sum,error
33.7725, -16.0, 4.123105625617661
33.7775, -16.0, 4.123105625617661
33.7825, -15.0, 4.0
33.7875, -14.0, 3.872983346207417
33.7925, -15.0, 4.0
33.7975, -16.0, 4.123105625617661
33.8025, -16.0, 4.123105625617661
33.8075, -16.0, 4.123105625617661
33.8125, -16.0, 4.123105625617661
33.8175, -15.0, 4.0
33.8225, -16.0, 4.123105625617661
33.8275, -16.0, 4.123105625617661
33.8325, -16.0, 4.123105625617661
33.8375, -16.0, 4.123105625617661
33.8425, -16.0, 4.123105625617661
33.8475, -16.0, 4.123105625617661
33.8525, -16.0, 4.123105625617661
33.8575, -16.0, 4.123105625617661
33.8625, -16.0, 4.123105625617661
33.8675, -16.0, 4.123105625617661
33.8725, -16.0, 4.123105625617661
33.8775, -16.0, 4.123105625617661
33.8825, -16.0, 4.123105625617661
33.8875, -16.0, 4.123105625617661
33.8925, -16.0, 4.123105625617661
33.8975, -15.0, 4.0
33.9025, -16.0, 4.123105625617661
33.9075, -16.0, 4.123105625617661
33.9125, -16.0, 4.123105625617661
33.9175, -16.0, 4.123105625617661
33.9225, -16.0, 4.123105625617661
33.9275, -16.0, 4.123105625617661
33.9325, -15.0, 4.0
33.9375, -15.0, 4.0
33.9425, -15.0, 4.0
33.9475, -16.0, 4.123105625617661
33.9525, -16.0, 4.123105625617661
33.9575, -16.0, 4.123105625617661
33.9625, -15.0, 4.0
33.9675, -16.0, 4.123105625617661
33.9725, -16.0, 4.123105625617661
33.9775, -16.0, 4.123105625617661
33.9825, -16.0, 4.123105625617661
33.9875, -15.0, 4.0
33.9925, -15.0, 4.0
33.9975, -14.0, 3.872983346207417
34.0025, -16.0, 4.123105625617661
34.0075, -16.0, 4.123105625617661
34.0125, -16.0, 4.123105625617661
34.0175, -14.0, 3.872983346207417
34.0225, -16.0, 4.123105625617661
34.0275, -15.0, 4.0
34.0325, -16.0, 4.123105625617661
34.0375, -16.0, 4.123105625617661
34.0425, -16.0, 4.123105625617661
34.0475, -16.0, 4.123105625617661
34.0525, -16.0, 4.123105625617661
34.0575, -15.0, 4.0
34.0625, -16.0, 4.123105625617661
34.0675, -16.0, 4.123105625617661
34.0725, -14.0, 3.872983346207417
34.0775, -16.0, 4.123105625617661
34.0825, -16.0, 4.123105625617661
34.0875, -13.0, 3.7416573867739413
34.0925, -16.0, 4.123105625617661
34.0975, -16.0, 4.123105625617661
34.1025, -16.0, 4.123105625617661
34.1075, -16.0, 4.123105625617661
34.1125, -16.0, 4.123105625617661
34.1175, -16.0, 4.123105625617661
34.1225, -16.0, 4.123105625617661
34.1275, -16.0, 4.123105625617661
34.1325, -16.0, 4.123105625617661
34.1375, -16.0, 4.123105625617661
34.1425, -16.0, 4.123105625617661
34.1475, -16.0, 4.123105625617661
34.1525, -16.0, 4.123105625617661
34.1575, -15.0, 4.0
34.1625, -16.0, 4.123105625617661
34.1675, -16.0, 4.123105625617661
34.1725, -16.0, 4.123105625617661
34.1775, -16.0, 4.123105625617661
34.1825, -15.0, 4.0
34.1875, -15.0, 4.0
34.1925, -16.0, 4.123105625617661
34.1975, -16.0, 4.123105625617661
34.2025, -16.0, 4.123105625617661
34.2075, -16.0, 4.123105625617661
34.2125, -16.0, 4.123105625617661
34.2175, -16.0, 4.123105625617661
34.2225, -16.0, 4.123105625617661
34.2275, -16.0, 4.123105625617661
34.2325, -16.0, 4.123105625617661
34.2375, -16.0, 4.123105625617661
34.2425, -16.0, 4.123105625617661
34.2475, -16.0, 4.123105625617661
34.2525, -16.0, 4.123105625617661
34.2575, -16.0, 4.123105625617661
34.2625, -16.0, 4.123105625617661
34.2675, -16.0, 4.123105625617661
34.2725, -16.0, 4.123105625617661
