# HdfScan(filename: C:\Users\dgpor\OneDrive - Diamond Light Source Ltd\I16\Nexus_Format\example_nexus\794941.nxs, namespace: 7, associations: 13)
# 794941.nxs
# eta,roi2_sum,error
29.710626822876122, 1181.0, 34.38022687534217
29.720626822876113, 1297.0, 36.02776706930364
29.73062682287612, 1457.0, 38.18376618407357
29.740626822876123, 1636.0, 40.45985664828782
29.750626822876114, 1896.0, 43.55456348076513
29.76062682287612, 2060.0, 45.39823785126467
29.770626822876125, 2372.0, 48.7134478352744
29.780626822876116, 2803.0, 52.952809179494906
29.79062682287612, 3229.0, 56.83308895353129
29.800626822876126, 4026.0, 63.45864795282043
29.810626822876117, 4930.0, 70.22107945624305
29.82062682287612, 5933.0, 77.03246069028303
29.830626822876113, 7412.0, 86.09878047916823
29.840626822876118, 9416.0, 97.04122835166504
29.850626822876123, 12042.0, 109.74060324237333
29.860626822876114, 14546.0, 120.61094477699774
29.87062682287612, 18197.0, 134.89996293550269
29.880626822876124, 23328.0, 152.73833834371774
29.890626822876115, 31102.0, 176.36042640002887
29.90062682287612, 44208.0, 210.25936364404797
29.910626822876125, 65357.0, 255.65210736467634
29.920626822876116, 100155.0, 316.4743275528048
29.93062682287612, 147916.0, 384.5997919916234
29.940626822876112, 207118.0, 455.1032849804536
29.950626822876117, 322218.0, 567.6433739593901
29.960626822876122, 552675.0, 743.4218183507934
29.970626822876113, 780681.0, 883.5621087393913
29.98062682287612, 789330.0, 888.4430201200299
29.990626822876123, 797946.0, 893.2787918673542
30.000626822876114, 647925.0, 804.9385069680789
30.01062682287612, 541616.0, 735.9463295648671
30.020626822876125, 454131.0, 673.8931666072895
30.030626822876116, 391710.0, 625.8681969871932
30.04062682287612, 341532.0, 584.4082477172957
30.050626822876126, 301156.0, 548.7777327844125
30.060626822876117, 284107.0, 533.0178233417715
30.07062682287612, 299895.0, 547.6276106990954
30.080626822876113, 346973.0, 589.0449897928002
30.090626822876118, 481112.0, 693.6230965012627
30.100626822876123, 422571.0, 650.0553822560043
30.110626822876114, 357130.0, 597.6043841873986
30.12062682287612, 284511.0, 533.3966629066965
30.130626822876124, 222042.0, 471.21438857488215
30.140626822876115, 166698.0, 408.2878886276202
30.15062682287612, 126778.0, 356.06038813661934
30.160626822876125, 94021.0, 306.63007028013413
30.170626822876116, 72429.0, 269.12822222873615
30.18062682287612, 55438.0, 235.45487890464278
30.190626822876112, 44139.0, 210.09521650908667
30.200626822876117, 34627.0, 186.08600162290554
30.210626822876122, 27811.0, 166.76930173146374
30.220626822876113, 22981.0, 151.59815302304972
30.23062682287612, 18416.0, 135.70924802680176
30.240626822876123, 15224.0, 123.38962679253066
30.250626822876114, 12786.0, 113.07961796893373
30.26062682287612, 10574.0, 102.83481900601566
30.270626822876125, 8970.0, 94.71536306217698
30.280626822876116, 7901.0, 88.89319434017432
30.29062682287612, 6868.0, 82.87943049997388
30.300626822876126, 5800.0, 76.16429609731846
30.310626822876117, 5033.0, 70.95068710026705
