# HdfScan(filename: C:\Users\dgpor\OneDrive - Diamond Light Source Ltd\I16\Nexus_Format\example_nexus\794943.nxs, namespace: 7, associations: 13)
# 794943.nxs
# eta,roi2_sum,error
29.710626822876122, 313.0, 17.72004514666935
29.720626822876113, 301.0, 17.378147196982766
29.73062682287612, 315.0, 17.776388834631177
29.740626822876123, 375.0, 19.390719429665317
29.750626822876114, 384.0, 19.621416870348583
29.76062682287612, 371.0, 19.28730152198591
29.770626822876125, 443.0, 21.071307505705477
29.780626822876116, 477.0, 21.863211109075447
29.79062682287612, 640.0, 25.317977802344327
29.800626822876126, 656.0, 25.632011235952593
29.810626822876117, 833.0, 28.879058156387302
29.82062682287612, 1081.0, 32.89376840679705
29.830626822876113, 1358.0, 36.864617182333525
29.840626822876118, 1729.0, 41.593268686170845
29.850626822876123, 2054.0, 45.332107826572546
29.860626822876114, 2505.0, 50.05996404313531
29.87062682287612, 3173.0, 56.3382640840131
29.880626822876124, 3988.0, 63.15853069855251
29.890626822876115, 5652.0, 75.18643494673756
29.90062682287612, 8294.0, 91.0768905925098
29.910626822876125, 12471.0, 111.67810886650973
29.920626822876116, 16531.0, 128.57682528356344
29.93062682287612, 19735.0, 140.48487463068756
29.940626822876112, 22936.0, 151.44966160411187
29.950626822876117, 28262.0, 168.1160313592966
29.960626822876122, 36132.0, 190.08682226814145
29.970626822876113, 37499.0, 193.64916731037084
29.98062682287612, 35719.0, 188.9973544788392
29.990626822876123, 31700.0, 178.0477464052831
30.000626822876114, 28292.0, 168.20523178545903
30.01062682287612, 25471.0, 159.59949874608003
30.020626822876125, 24213.0, 155.60848305924713
30.030626822876116, 23134.0, 152.1019395011122
30.04062682287612, 21151.0, 145.43727170158274
30.050626822876126, 18991.0, 137.81146541561773
30.060626822876117, 16655.0, 129.05812643921342
30.07062682287612, 15638.0, 125.05598746161657
30.080626822876113, 15914.0, 126.15466697669174
30.090626822876118, 15856.0, 125.92458060283545
30.100626822876123, 12727.0, 112.81843820936363
30.110626822876114, 10395.0, 101.96077677224709
30.12062682287612, 8478.0, 92.08148565265441
30.130626822876124, 6603.0, 81.26499861564018
30.140626822876115, 5230.0, 72.32565243397394
30.15062682287612, 4256.0, 65.24568951279464
30.160626822876125, 3584.0, 59.87486951969081
30.170626822876116, 3027.0, 55.02726596879042
30.18062682287612, 2545.0, 50.457903246171455
30.190626822876112, 2071.0, 45.51922670696417
30.200626822876117, 1552.0, 39.408120990476064
30.210626822876122, 1267.0, 35.608987629529715
30.220626822876113, 976.0, 31.25699921617557
30.23062682287612, 828.0, 28.792360097775937
30.240626822876123, 682.0, 26.13426869074396
30.250626822876114, 625.0, 25.019992006393608
30.26062682287612, 491.0, 22.181073012818835
30.270626822876125, 465.0, 21.587033144922902
30.280626822876116, 400.0, 20.024984394500787
30.29062682287612, 342.0, 18.520259177452136
30.300626822876126, 309.0, 17.60681686165901
30.310626822876117, 245.0, 15.684387141358123
