# HdfScan(filename: C:\Users\dgpor\OneDrive - Diamond Light Source Ltd\I16\Nexus_Format\example_nexus\794932.nxs, namespace: 7, associations: 13)
# 794932.nxs
# eta,roi2_sum,error
29.710626822876122, 5573.0, 74.65922581972036
29.720626822876113, 5602.0, 74.85318964479737
29.73062682287612, 5864.0, 76.58328799418317
29.740626822876123, 6504.0, 80.65358020571685
29.750626822876114, 7060.0, 84.02975663418287
29.76062682287612, 7732.0, 87.9374777896205
29.770626822876125, 8784.0, 93.72833082905083
29.780626822876116, 10055.0, 100.2796090937734
29.79062682287612, 11613.0, 107.76826991280875
29.800626822876126, 14174.0, 119.05880899790658
29.810626822876117, 17218.0, 131.2211873136347
29.82062682287612, 23211.0, 152.354848954669
29.830626822876113, 32896.0, 181.3753015159451
29.840626822876118, 48932.0, 221.2080468699093
29.850626822876123, 58919.0, 242.73442277518038
29.860626822876114, 80520.0, 283.76222440628
29.87062682287612, 104498.0, 323.2630507806297
29.880626822876124, 146525.0, 382.78714711964926
29.890626822876115, 206923.0, 454.88899744882815
29.90062682287612, 314639.0, 560.9278028409717
29.910626822876125, 343073.0, 585.7251915360991
29.920626822876116, 369789.0, 608.1036095929705
29.93062682287612, 397204.0, 630.2420170061656
29.940626822876112, 449545.0, 670.481916236374
29.950626822876117, 559798.0, 748.1971665276473
29.960626822876122, 703841.0, 838.9529188220279
29.970626822876113, 907955.0, 952.8672520346158
29.98062682287612, 1037211.0, 1018.4360559210381
29.990626822876123, 1109032.0, 1053.1063574017583
30.000626822876114, 1102895.0, 1050.1885544986671
30.01062682287612, 1026858.0, 1013.340515325426
30.020626822876125, 902089.0, 949.7841860128016
30.030626822876116, 773219.0, 879.3292898567635
30.04062682287612, 649951.0, 806.196005943964
30.050626822876126, 514743.0, 717.4566188976167
30.060626822876117, 406921.0, 637.9043815494607
30.07062682287612, 323007.0, 568.3379276451643
30.080626822876113, 260884.0, 510.76902803517754
30.090626822876118, 208991.0, 457.15642836998364
30.100626822876123, 175005.0, 418.3371845772259
30.110626822876114, 147310.0, 383.81115147947435
30.12062682287612, 123832.0, 351.89913327543167
30.130626822876124, 103750.0, 322.1040204654391
30.140626822876115, 88856.0, 298.0889129102255
30.15062682287612, 77273.0, 277.98201380664904
30.160626822876125, 66910.0, 258.6716064820412
30.170626822876116, 58415.0, 241.6940214403327
30.18062682287612, 50783.0, 225.3530563360524
30.190626822876112, 42105.0, 205.19746587129188
30.200626822876117, 34358.0, 185.36180836407482
30.210626822876122, 27758.0, 166.61032380978077
30.220626822876113, 22938.0, 151.4562643141577
30.23062682287612, 19454.0, 139.48118152639805
30.240626822876123, 16779.0, 129.5376393176902
30.250626822876114, 14269.0, 119.45710527214361
30.26062682287612, 11937.0, 109.26115503691145
30.270626822876125, 10472.0, 102.33767634649519
30.280626822876116, 9026.0, 95.01052573267869
30.29062682287612, 7787.0, 88.24964589164084
30.300626822876126, 6706.0, 81.89627586160435
30.310626822876117, 5934.0, 77.03895118704564
