# DatScan(filename: C:\Users\dgpor\Dropbox\Python\ExamplePeaks\393977.dat, namespace: 183, associations: 12)
# 393977.dat
# eta,roi1_sum,error
38.0351, 0.0, 1.0
38.0451, -2.0, 1.7320508075688772
38.0551, -2.0, 1.7320508075688772
38.0651, 0.0, 1.0
38.0751, -2.0, 1.7320508075688772
38.0851, -2.0, 1.7320508075688772
38.0951, -2.0, 1.7320508075688772
38.1051, 0.0, 1.0
38.1151, -1.0, 1.4142135623730951
38.1251, -2.0, 1.7320508075688772
38.1351, -2.0, 1.7320508075688772
38.1451, 0.0, 1.0
38.1551, -1.0, 1.4142135623730951
38.1651, 1.0, 1.4142135623730951
38.1751, -2.0, 1.7320508075688772
38.1851, -2.0, 1.7320508075688772
38.1951, -2.0, 1.7320508075688772
38.2051, -1.0, 1.4142135623730951
38.2151, -2.0, 1.7320508075688772
38.2251, 1.0, 1.4142135623730951
38.2351, -1.0, 1.4142135623730951
38.2451, -2.0, 1.7320508075688772
38.2551, -1.0, 1.4142135623730951
38.2651, 0.0, 1.0
38.2751, 1.0, 1.4142135623730951
38.2851, 5.0, 2.449489742783178
38.2951, 28.0, 5.385164807134504
38.3051, 73.0, 8.602325267042627
38.3151, 14.0, 3.872983346207417
38.3251, 6.0, 2.6457513110645907
38.3351, 4.0, 2.23606797749979
38.3451, -1.0, 1.4142135623730951
38.3551, -2.0, 1.7320508075688772
38.3651, 0.0, 1.0
38.3751, -2.0, 1.7320508075688772
38.3851, 0.0, 1.0
38.3951, -2.0, 1.7320508075688772
38.4051, 1.0, 1.4142135623730951
38.4151, 1.0, 1.4142135623730951
38.4251, 0.0, 1.0
38.4351, -1.0, 1.4142135623730951
38.4451, -2.0, 1.7320508075688772
38.4551, -1.0, 1.4142135623730951
38.4651, 0.0, 1.0
38.4751, -2.0, 1.7320508075688772
38.4851, -1.0, 1.4142135623730951
38.4951, 0.0, 1.0
38.5051, -1.0, 1.4142135623730951
38.5151, -1.0, 1.4142135623730951
38.5251, -2.0, 1.7320508075688772
38.5351, 0.0, 1.0
